job_id,job_title,company,location,experience_level,salary_inr,skills_required,date_posted,remote,industry,year,month,year_month,salary_lpa,level_numeric,skill_count,skills_clean,skills
JOB00861,Machine Learning Engineer,Cognizant,Noida,Lead,2806700.0,"PyTorch, REST APIs, CI/CD, Model Deployment",2023-05-08,Hybrid,Fintech,2023,5,2023-05,28.07,4,4,"PyTorch, Rest Apis, Cicd, Model Deployment","PyTorch, Rest Apis, Cicd, Model Deployment"
JOB00862,Cloud Architect,Google India,Mumbai,Mid,1199288.0,"Terraform, Cost Optimization, Azure, Networking, Kubernetes, GCP, Docker",2024-03-12,No,E-commerce,2024,3,2024-03,11.99,2,7,"Terraform, Cost Optimization, Azure, Networking, Kubernetes, GCP, Docker","Terraform, Cost Optimization, Azure, Networking, Kubernetes, GCP, Docker"
JOB00863,Cybersecurity Analyst,TechCorp India,Gurgaon,Lead,2810727.0,"Ethical Hacking, Penetration Testing, Network Security, OWASP",2024-03-08,No,IT,2024,3,2024-03,28.11,4,4,"Ethical Hacking, Penetration Testing, Network Security, Owasp","Ethical Hacking, Penetration Testing, Network Security, Owasp"
JOB00864,AI Engineer,IBM India,Bangalore,Principal,5364281.0,"LLMs, PyTorch, OpenAI API, Vector Databases",2024-07-27,Yes,Healthcare,2024,7,2024-07,53.64,5,4,"Llms, PyTorch, Openai Api, Vector Databases","Llms, PyTorch, Openai Api, Vector Databases"
JOB00865,Cloud Architect,Freshworks,Delhi NCR,Principal,4384075.0,"Networking, Docker, Azure, Security, Microservices, Cost Optimization",2023-12-22,No,Fintech,2023,12,2023-12,43.84,5,6,"Networking, Docker, Azure, Security, Microservices, Cost Optimization","Networking, Docker, Azure, Security, Microservices, Cost Optimization"
JOB00866,Cybersecurity Analyst,Freshworks,Noida,Mid,991860.0,"Incident Response, Network Security, Firewalls, Penetration Testing, Ethical Hacking, Python",2023-01-05,Hybrid,EdTech,2023,1,2023-01,9.92,2,6,"Incident Response, Network Security, Firewalls, Penetration Testing, Ethical Hacking, Python","Incident Response, Network Security, Firewalls, Penetration Testing, Ethical Hacking, Python"
JOB00867,Backend Developer,Cognizant,Chennai,Mid,1431663.0,"Redis, AWS, Flask, REST APIs, Java, Python",2022-03-02,Yes,Fintech,2022,3,2022-03,14.32,2,6,"Redis, Aws, Flask, Rest Apis, Java, Python","Redis, Aws, Flask, Rest Apis, Java, Python"
JOB00868,Machine Learning Engineer,TCS,Bangalore,Lead,3924642.0,"Kubernetes, FastAPI, Scikit-learn, CI/CD, TensorFlow, PyTorch, MLOps",2024-05-10,Hybrid,Healthcare,2024,5,2024-05,39.25,4,7,"Kubernetes, Fastapi, Scikitlearn, Cicd, TensorFlow, PyTorch, Mlops","Kubernetes, Fastapi, Scikitlearn, Cicd, TensorFlow, PyTorch, Mlops"
JOB00869,Machine Learning Engineer,Cognizant,Delhi NCR,Entry,693181.0,"AWS, FastAPI, Kubernetes, Deep Learning",2022-03-02,Yes,Fintech,2022,3,2022-03,6.93,1,4,"Aws, Fastapi, Kubernetes, Deep Learning","Aws, Fastapi, Kubernetes, Deep Learning"
JOB00870,DevOps Engineer,Capgemini,Hyderabad,Lead,2779375.0,"Ansible, Azure, Bash Scripting, GCP, Terraform, Linux, CI/CD, AWS",2023-04-07,No,EdTech,2023,4,2023-04,27.79,4,8,"Ansible, Azure, Bash Scripting, GCP, Terraform, Linux, Cicd, Aws","Ansible, Azure, Bash Scripting, GCP, Terraform, Linux, Cicd, Aws"
JOB00871,Product Manager,Amazon India,Hyderabad,Mid,790196.0,"Product Strategy, Agile, A/B Testing, Communication, Roadmapping, User Research, SQL, Scrum",2022-05-28,Hybrid,Fintech,2022,5,2022-05,7.9,2,8,"Product Strategy, Agile, Ab Testing, Communication, Roadmapping, User Research, Sql, Scrum","Product Strategy, Agile, Ab Testing, Communication, Roadmapping, User Research, Sql, Scrum"
JOB00872,NLP Engineer,TCS,Ahmedabad,Principal,5581110.0,"BERT, NLTK, LLMs, TensorFlow, Transformers",2022-10-10,No,Fintech,2022,10,2022-10,55.81,5,5,"Bert, Nltk, Llms, TensorFlow, Transformers","Bert, Nltk, Llms, TensorFlow, Transformers"
JOB00873,Full Stack Developer,Zomato,Chennai,Entry,598399.0,"React, REST APIs, SQL, Python",2022-08-30,Yes,EdTech,2022,8,2022-08,5.98,1,4,"React, Rest Apis, Sql, Python","React, Rest Apis, Sql, Python"
JOB00874,Cloud Architect,Cognizant,Pune,Senior,1547275.0,"Terraform, Cost Optimization, Docker, Microservices, GCP",2022-05-20,Yes,EdTech,2022,5,2022-05,15.47,3,5,"Terraform, Cost Optimization, Docker, Microservices, GCP","Terraform, Cost Optimization, Docker, Microservices, GCP"
JOB00875,Data Engineer,Infosys,Delhi NCR,Mid,1242910.0,"ETL, Airflow, AWS, Python, Spark, Databricks, SQL, Hadoop",2022-03-03,No,Healthcare,2022,3,2022-03,12.43,2,8,"Etl, Airflow, Aws, Python, Spark, Databricks, Sql, Hadoop","Etl, Airflow, Aws, Python, Spark, Databricks, Sql, Hadoop"
JOB00876,Software Engineer,TCS,Gurgaon,Senior,1624553.0,"JavaScript, Git, REST APIs, Java, Python",2024-10-07,Hybrid,Fintech,2024,10,2024-10,16.25,3,5,"Javascript, Git, Rest Apis, Java, Python","Javascript, Git, Rest Apis, Java, Python"
JOB00877,Cybersecurity Analyst,Byju's,Ahmedabad,Entry,481322.0,"Incident Response, Ethical Hacking, Firewalls, OWASP",2022-06-15,Yes,Healthcare,2022,6,2022-06,4.81,1,4,"Incident Response, Ethical Hacking, Firewalls, Owasp","Incident Response, Ethical Hacking, Firewalls, Owasp"
JOB00878,Business Intelligence Analyst,Zomato,Pune,Entry,354558.0,"Python, Excel, ETL, Power BI",2024-06-02,Yes,IT,2024,6,2024-06,3.55,1,4,"Python, Excel, Etl, Power Bi","Python, Excel, Etl, Power Bi"
JOB00879,NLP Engineer,Google India,Kolkata,Entry,313816.0,"Deep Learning, SpaCy, Python, Transformers, BERT",2022-04-17,Hybrid,Finance,2022,4,2022-04,3.14,1,5,"Deep Learning, Spacy, Python, Transformers, Bert","Deep Learning, Spacy, Python, Transformers, Bert"
JOB00880,Full Stack Developer,Amazon India,Kolkata,Lead,3652479.0,"Python, AWS, CSS, MongoDB, React",2023-02-01,Yes,Finance,2023,2,2023-02,36.52,4,5,"Python, Aws, Css, Mongodb, React","Python, Aws, Css, Mongodb, React"
JOB00881,Software Engineer,Accenture,Bangalore,Entry,608605.0,"JavaScript, Microservices, Git, Java",2022-01-31,Yes,IT,2022,1,2022-01,6.09,1,4,"Javascript, Microservices, Git, Java","Javascript, Microservices, Git, Java"
JOB00882,Data Analyst,HCL Technologies,Gurgaon,Lead,2878731.0,"SQL, Statistics, R, Power BI, Pandas, Excel",2023-08-22,No,E-commerce,2023,8,2023-08,28.79,4,6,"Sql, Statistics, Power Bi, Pandas, Excel","Sql, Statistics, Power Bi, Pandas, Excel"
JOB00883,AI Engineer,Accenture,Ahmedabad,Entry,644242.0,"TensorFlow, Computer Vision, NLP, OpenAI API",2024-01-02,Hybrid,Healthcare,2024,1,2024-01,6.44,1,4,"TensorFlow, Computer Vision, NLP, Openai Api","TensorFlow, Computer Vision, NLP, Openai Api"
JOB00884,Frontend Developer,Wipro,Bangalore,Principal,4727603.0,"GraphQL, HTML, CSS, Redux, Webpack",2024-10-28,No,E-commerce,2024,10,2024-10,47.28,5,5,"Graphql, Html, Css, Redux, Webpack","Graphql, Html, Css, Redux, Webpack"
JOB00885,Business Intelligence Analyst,Wipro,Delhi NCR,Principal,5539302.0,"Tableau, Excel, Statistics, Data Modeling, Business Analysis, Power BI",2023-03-08,Hybrid,Finance,2023,3,2023-03,55.39,5,6,"Tableau, Excel, Statistics, Data Modeling, Business Analysis, Power Bi","Tableau, Excel, Statistics, Data Modeling, Business Analysis, Power Bi"
JOB00886,Data Scientist,IBM India,Gurgaon,Mid,1432264.0,"Scikit-learn, Data Visualization, R, Machine Learning, Python, Big Data, Spark",2023-07-08,No,Healthcare,2023,7,2023-07,14.32,2,7,"Scikitlearn, Data Visualization, Machine Learning, Python, Big Data, Spark","Scikitlearn, Data Visualization, Machine Learning, Python, Big Data, Spark"
JOB00887,Cybersecurity Analyst,Accenture,Chennai,Entry,331310.0,"Incident Response, Penetration Testing, Network Security, OWASP, Ethical Hacking, Python",2022-04-01,No,Finance,2022,4,2022-04,3.31,1,6,"Incident Response, Penetration Testing, Network Security, Owasp, Ethical Hacking, Python","Incident Response, Penetration Testing, Network Security, Owasp, Ethical Hacking, Python"
JOB00888,AI Engineer,IBM India,Gurgaon,Lead,3616716.0,"Computer Vision, Python, LLMs, LangChain",2023-11-20,Yes,IT,2023,11,2023-11,36.17,4,4,"Computer Vision, Python, Llms, Langchain","Computer Vision, Python, Llms, Langchain"
JOB00889,Frontend Developer,Freshworks,Gurgaon,Principal,5320646.0,"JavaScript, React, TypeScript, CSS, Redux, Vue.js, Angular",2024-05-18,Hybrid,Healthcare,2024,5,2024-05,53.21,5,7,"Javascript, React, Typescript, Css, Redux, Vue.Js, Angular","Javascript, React, Typescript, Css, Redux, Vue.Js, Angular"
JOB00890,Data Analyst,TCS,Chennai,Lead,3480067.0,"Python, SQL, Power BI, Data Visualization, Statistics",2023-07-16,Hybrid,Healthcare,2023,7,2023-07,34.8,4,5,"Python, Sql, Power Bi, Data Visualization, Statistics","Python, Sql, Power Bi, Data Visualization, Statistics"
JOB00891,Frontend Developer,Zoho,Bangalore,Principal,5155077.0,"Webpack, HTML, CSS, Vue.js",2023-05-29,Yes,Healthcare,2023,5,2023-05,51.55,5,4,"Webpack, Html, Css, Vue.Js","Webpack, Html, Css, Vue.Js"
JOB00892,Data Engineer,Infosys,Delhi NCR,Senior,2054733.0,"Snowflake, dbt, Python, Databricks, Big Data",2024-08-13,No,Fintech,2024,8,2024-08,20.55,3,5,"Snowflake, Dbt, Python, Databricks, Big Data","Snowflake, Dbt, Python, Databricks, Big Data"
JOB00893,Cybersecurity Analyst,IBM India,Pune,Principal,4413697.0,"Network Security, Ethical Hacking, OWASP, SIEM, Incident Response, Firewalls, Python",2023-01-04,No,E-commerce,2023,1,2023-01,44.14,5,7,"Network Security, Ethical Hacking, Owasp, Siem, Incident Response, Firewalls, Python","Network Security, Ethical Hacking, Owasp, Siem, Incident Response, Firewalls, Python"
JOB00894,Data Analyst,Cognizant,Noida,Mid,1360957.0,"Python, SQL, Tableau, R, Statistics",2022-03-20,No,EdTech,2022,3,2022-03,13.61,2,5,"Python, Sql, Tableau, Statistics","Python, Sql, Tableau, Statistics"
JOB00895,Frontend Developer,Byju's,Bangalore,Entry,590145.0,"JavaScript, HTML, GraphQL, Webpack, CSS",2023-12-25,Hybrid,Finance,2023,12,2023-12,5.9,1,5,"Javascript, Html, Graphql, Webpack, Css","Javascript, Html, Graphql, Webpack, Css"
JOB00896,Frontend Developer,TCS,Kolkata,Entry,340621.0,"Redux, React, GraphQL, Webpack, TypeScript, Vue.js, HTML, Angular",2024-05-01,No,Finance,2024,5,2024-05,3.41,1,8,"Redux, React, Graphql, Webpack, Typescript, Vue.Js, Html, Angular","Redux, React, Graphql, Webpack, Typescript, Vue.Js, Html, Angular"
JOB00897,Data Scientist,Cognizant,Delhi NCR,Senior,2772901.0,"SQL, Statistics, Scikit-learn, Spark, R, PyTorch",2022-03-05,Yes,Healthcare,2022,3,2022-03,27.73,3,6,"Sql, Statistics, Scikitlearn, Spark, PyTorch","Sql, Statistics, Scikitlearn, Spark, PyTorch"
JOB00898,NLP Engineer,Freshworks,Delhi NCR,Mid,1319946.0,"NLP, BERT, LLMs, Transformers",2024-11-06,Yes,E-commerce,2024,11,2024-11,13.2,2,4,"NLP, Bert, Llms, Transformers","NLP, Bert, Llms, Transformers"
JOB00899,Cybersecurity Analyst,Freshworks,Noida,Principal,3636732.0,"Incident Response, OWASP, Firewalls, Network Security, Ethical Hacking",2023-04-05,Hybrid,Fintech,2023,4,2023-04,36.37,5,5,"Incident Response, Owasp, Firewalls, Network Security, Ethical Hacking","Incident Response, Owasp, Firewalls, Network Security, Ethical Hacking"
JOB00900,Cloud Architect,Paytm,Ahmedabad,Lead,3630296.0,"Networking, AWS, Security, Microservices",2024-12-10,No,Healthcare,2024,12,2024-12,36.3,4,4,"Networking, Aws, Security, Microservices","Networking, Aws, Security, Microservices"
JOB00901,Software Engineer,Wipro,Chennai,Principal,4729204.0,"REST APIs, JavaScript, Docker, Agile, SQL",2023-10-07,No,Fintech,2023,10,2023-10,47.29,5,5,"Rest Apis, Javascript, Docker, Agile, Sql","Rest Apis, Javascript, Docker, Agile, Sql"
JOB00902,NLP Engineer,Zoho,Chennai,Lead,3258919.0,"LLMs, Deep Learning, NLP, TensorFlow",2024-09-18,No,E-commerce,2024,9,2024-09,32.59,4,4,"Llms, Deep Learning, NLP, TensorFlow","Llms, Deep Learning, NLP, TensorFlow"
JOB00903,Software Engineer,TCS,Kolkata,Principal,4025467.0,"JavaScript, Microservices, C++, Spring Boot, Agile, Git, REST APIs, SQL",2022-08-30,No,EdTech,2022,8,2022-08,40.25,5,8,"Javascript, Microservices, C++, Spring Boot, Agile, Git, Rest Apis, Sql","Javascript, Microservices, C++, Spring Boot, Agile, Git, Rest Apis, Sql"
JOB00904,Data Analyst,IBM India,Noida,Principal,5572826.0,"Python, Pandas, SQL, Excel, R",2024-05-07,Hybrid,E-commerce,2024,5,2024-05,55.73,5,5,"Python, Pandas, Sql, Excel","Python, Pandas, Sql, Excel"
JOB00905,Business Intelligence Analyst,HCL Technologies,Noida,Entry,366268.0,"Business Analysis, SQL, ETL, Tableau",2022-05-30,Hybrid,E-commerce,2022,5,2022-05,3.66,1,4,"Business Analysis, Sql, Etl, Tableau","Business Analysis, Sql, Etl, Tableau"
JOB00906,NLP Engineer,Amazon India,Delhi NCR,Lead,3243163.0,"SpaCy, Deep Learning, BERT, LLMs, TensorFlow",2022-09-01,Hybrid,EdTech,2022,9,2022-09,32.43,4,5,"Spacy, Deep Learning, Bert, Llms, TensorFlow","Spacy, Deep Learning, Bert, Llms, TensorFlow"
JOB00907,Data Engineer,Flipkart,Pune,Entry,678630.0,"Spark, Kafka, Snowflake, AWS",2024-07-10,No,Fintech,2024,7,2024-07,6.79,1,4,"Spark, Kafka, Snowflake, Aws","Spark, Kafka, Snowflake, Aws"
JOB00908,Data Analyst,Google India,Delhi NCR,Mid,1458862.0,"R, Excel, Python, SQL, Power BI, Statistics, Pandas, Tableau",2024-07-17,No,Finance,2024,7,2024-07,14.59,2,8,"Excel, Python, Sql, Power Bi, Statistics, Pandas, Tableau","Excel, Python, Sql, Power Bi, Statistics, Pandas, Tableau"
JOB00909,Cloud Architect,Freshworks,Noida,Principal,4671467.0,"Kubernetes, Terraform, Security, GCP",2022-04-09,Hybrid,EdTech,2022,4,2022-04,46.71,5,4,"Kubernetes, Terraform, Security, GCP","Kubernetes, Terraform, Security, GCP"
JOB00910,Cloud Architect,Paytm,Pune,Lead,3098227.0,"Docker, Microservices, GCP, Azure, AWS, Cost Optimization",2024-05-31,Hybrid,EdTech,2024,5,2024-05,30.98,4,6,"Docker, Microservices, GCP, Azure, Aws, Cost Optimization","Docker, Microservices, GCP, Azure, Aws, Cost Optimization"
JOB00911,Frontend Developer,Cognizant,Pune,Entry,482109.0,"Vue.js, React, HTML, Webpack, Angular, CSS",2023-04-04,No,EdTech,2023,4,2023-04,4.82,1,6,"Vue.Js, React, Html, Webpack, Angular, Css","Vue.Js, React, Html, Webpack, Angular, Css"
JOB00912,Product Manager,Zoho,Bangalore,Entry,421464.0,"Scrum, Agile, A/B Testing, SQL, User Research, Roadmapping",2022-02-26,Hybrid,EdTech,2022,2,2022-02,4.21,1,6,"Scrum, Agile, Ab Testing, Sql, User Research, Roadmapping","Scrum, Agile, Ab Testing, Sql, User Research, Roadmapping"
JOB00913,Product Manager,Paytm,Hyderabad,Mid,706988.0,"Product Strategy, User Research, Agile, Scrum, SQL, Data Analysis, A/B Testing",2024-06-30,No,Healthcare,2024,6,2024-06,7.07,2,7,"Product Strategy, User Research, Agile, Scrum, Sql, Data Analysis, Ab Testing","Product Strategy, User Research, Agile, Scrum, Sql, Data Analysis, Ab Testing"
JOB00914,NLP Engineer,HCL Technologies,Pune,Entry,675521.0,"NLTK, SpaCy, Text Processing, TensorFlow",2022-06-27,Hybrid,Fintech,2022,6,2022-06,6.76,1,4,"Nltk, Spacy, Text Processing, TensorFlow","Nltk, Spacy, Text Processing, TensorFlow"
JOB00915,Machine Learning Engineer,IBM India,Ahmedabad,Senior,1665815.0,"CI/CD, TensorFlow, Kubernetes, PyTorch, Azure",2023-11-18,Hybrid,Fintech,2023,11,2023-11,16.66,3,5,"Cicd, TensorFlow, Kubernetes, PyTorch, Azure","Cicd, TensorFlow, Kubernetes, PyTorch, Azure"
JOB00916,Cloud Architect,Byju's,Bangalore,Entry,670571.0,"AWS, Docker, Azure, Microservices, Terraform, GCP",2023-01-25,Hybrid,Fintech,2023,1,2023-01,6.71,1,6,"Aws, Docker, Azure, Microservices, Terraform, GCP","Aws, Docker, Azure, Microservices, Terraform, GCP"
JOB00917,Data Scientist,Cognizant,Ahmedabad,Mid,843523.0,"Statistics, Big Data, TensorFlow, Scikit-learn, Data Visualization, PyTorch, R, Deep Learning",2024-09-19,No,Finance,2024,9,2024-09,8.44,2,8,"Statistics, Big Data, TensorFlow, Scikitlearn, Data Visualization, PyTorch, Deep Learning","Statistics, Big Data, TensorFlow, Scikitlearn, Data Visualization, PyTorch, Deep Learning"
JOB00918,Software Engineer,Cognizant,Bangalore,Entry,570693.0,"Java, Microservices, Python, SQL, Spring Boot",2023-03-04,No,Fintech,2023,3,2023-03,5.71,1,5,"Java, Microservices, Python, Sql, Spring Boot","Java, Microservices, Python, Sql, Spring Boot"
JOB00919,Backend Developer,Zomato,Kolkata,Principal,5095052.0,"Django, Docker, Flask, SQL, Node.js, MongoDB, Java, REST APIs",2024-09-20,Hybrid,Healthcare,2024,9,2024-09,50.95,5,8,"Django, Docker, Flask, Sql, Node.Js, Mongodb, Java, Rest Apis","Django, Docker, Flask, Sql, Node.Js, Mongodb, Java, Rest Apis"
JOB00920,Cloud Architect,Amazon India,Chennai,Lead,3119534.0,"Kubernetes, Azure, Terraform, Cost Optimization",2024-07-04,Hybrid,E-commerce,2024,7,2024-07,31.2,4,4,"Kubernetes, Azure, Terraform, Cost Optimization","Kubernetes, Azure, Terraform, Cost Optimization"
JOB00921,Machine Learning Engineer,Zoho,Kolkata,Mid,1187310.0,"Model Deployment, TensorFlow, Kubernetes, MLOps, PyTorch, AWS",2024-09-28,Hybrid,Finance,2024,9,2024-09,11.87,2,6,"Model Deployment, TensorFlow, Kubernetes, Mlops, PyTorch, Aws","Model Deployment, TensorFlow, Kubernetes, Mlops, PyTorch, Aws"
JOB00922,Data Scientist,Flipkart,Kolkata,Senior,2061877.0,"TensorFlow, Big Data, Data Visualization, Statistics, Python, Pandas, SQL, PyTorch",2023-10-13,No,E-commerce,2023,10,2023-10,20.62,3,8,"TensorFlow, Big Data, Data Visualization, Statistics, Python, Pandas, Sql, PyTorch","TensorFlow, Big Data, Data Visualization, Statistics, Python, Pandas, Sql, PyTorch"
JOB00923,Full Stack Developer,Accenture,Gurgaon,Senior,1614574.0,"AWS, Node.js, MongoDB, JavaScript, React, HTML",2024-04-19,Yes,EdTech,2024,4,2024-04,16.15,3,6,"Aws, Node.Js, Mongodb, Javascript, React, Html","Aws, Node.Js, Mongodb, Javascript, React, Html"
JOB00924,Software Engineer,Microsoft India,Noida,Entry,621547.0,"REST APIs, C++, Git, Java, Docker, SQL, JavaScript, Microservices",2023-11-14,Yes,Fintech,2023,11,2023-11,6.22,1,8,"Rest Apis, C++, Git, Java, Docker, Sql, Javascript, Microservices","Rest Apis, C++, Git, Java, Docker, Sql, Javascript, Microservices"
JOB00925,Data Scientist,Cognizant,Delhi NCR,Principal,4382747.0,"Pandas, TensorFlow, Deep Learning, Spark, Statistics, Big Data",2023-08-18,No,E-commerce,2023,8,2023-08,43.83,5,6,"Pandas, TensorFlow, Deep Learning, Spark, Statistics, Big Data","Pandas, TensorFlow, Deep Learning, Spark, Statistics, Big Data"
JOB00926,Software Engineer,Google India,Ahmedabad,Principal,4543139.0,"Java, Docker, Git, Python",2024-10-24,Yes,Finance,2024,10,2024-10,45.43,5,4,"Java, Docker, Git, Python","Java, Docker, Git, Python"
JOB00927,Backend Developer,Google India,Hyderabad,Senior,1550844.0,"Docker, Django, Python, FastAPI, Java",2024-02-13,Hybrid,Healthcare,2024,2,2024-02,15.51,3,5,"Docker, Django, Python, Fastapi, Java","Docker, Django, Python, Fastapi, Java"
JOB00928,Cybersecurity Analyst,Wipro,Gurgaon,Entry,340122.0,"Incident Response, Network Security, OWASP, Ethical Hacking",2022-11-07,No,Finance,2022,11,2022-11,3.4,1,4,"Incident Response, Network Security, Owasp, Ethical Hacking","Incident Response, Network Security, Owasp, Ethical Hacking"
JOB00929,Cybersecurity Analyst,Capgemini,Mumbai,Principal,4809418.0,"Incident Response, Ethical Hacking, Firewalls, Network Security, SIEM, Python",2024-07-28,No,Fintech,2024,7,2024-07,48.09,5,6,"Incident Response, Ethical Hacking, Firewalls, Network Security, Siem, Python","Incident Response, Ethical Hacking, Firewalls, Network Security, Siem, Python"
JOB00930,Data Engineer,Byju's,Noida,Lead,3289747.0,"AWS, Spark, SQL, dbt, Airflow, Big Data",2023-08-06,Yes,E-commerce,2023,8,2023-08,32.9,4,6,"Aws, Spark, Sql, Dbt, Airflow, Big Data","Aws, Spark, Sql, Dbt, Airflow, Big Data"
JOB00931,Data Scientist,Google India,Chennai,Lead,3325533.0,"Data Visualization, Pandas, NLP, Machine Learning, R, TensorFlow",2022-02-20,No,Healthcare,2022,2,2022-02,33.26,4,6,"Data Visualization, Pandas, NLP, Machine Learning, TensorFlow","Data Visualization, Pandas, NLP, Machine Learning, TensorFlow"
JOB00932,DevOps Engineer,Freshworks,Chennai,Principal,3956962.0,"CI/CD, AWS, Kubernetes, Linux, Bash Scripting, Ansible",2024-09-30,Yes,Finance,2024,9,2024-09,39.57,5,6,"Cicd, Aws, Kubernetes, Linux, Bash Scripting, Ansible","Cicd, Aws, Kubernetes, Linux, Bash Scripting, Ansible"
JOB00933,Full Stack Developer,Infosys,Delhi NCR,Principal,5486064.0,"HTML, Node.js, JavaScript, AWS, React, CSS, Docker, SQL",2022-11-05,Hybrid,EdTech,2022,11,2022-11,54.86,5,8,"Html, Node.Js, Javascript, Aws, React, Css, Docker, Sql","Html, Node.Js, Javascript, Aws, React, Css, Docker, Sql"
JOB00934,Data Engineer,Amazon India,Ahmedabad,Lead,2511684.0,"dbt, SQL, ETL, Snowflake, Big Data, Hadoop",2023-04-28,Hybrid,E-commerce,2023,4,2023-04,25.12,4,6,"Dbt, Sql, Etl, Snowflake, Big Data, Hadoop","Dbt, Sql, Etl, Snowflake, Big Data, Hadoop"
JOB00935,Cloud Architect,Cognizant,Noida,Principal,3841560.0,"Docker, Azure, Cost Optimization, Networking",2022-01-28,Hybrid,IT,2022,1,2022-01,38.42,5,4,"Docker, Azure, Cost Optimization, Networking","Docker, Azure, Cost Optimization, Networking"
JOB00936,Data Analyst,Zomato,Hyderabad,Mid,1158858.0,"SQL, Data Visualization, Pandas, Excel",2024-12-10,Hybrid,EdTech,2024,12,2024-12,11.59,2,4,"Sql, Data Visualization, Pandas, Excel","Sql, Data Visualization, Pandas, Excel"
